fight_stat_id,fighter_id,knockdowns,total_strikes_att,total_strikes_succ,sig_strikes_att,sig_strikes_succ,takedown_att,takedown_succ,submission_att,reversals,ctrl_time,event_id,referee,f_1,f_2,winner,num_rounds,title_fight,weight_class,gender,result,finish_time,fighter_height_cm,fighter_weight_lbs,fighter_reach_cm,fighter_stance,fighter_dob,fighter_w,fighter_l,fighter_d,fighter_nc_dq,event_city,event_country,cumulative_ctrl_time,cumulative_reversals,cumulative_submission_att,cumulative_takedown_succ,cumulative_takedown_att,cumulative_sig_strikes_att,cumulative_total_strikes_succ,cumulative_total_strikes_att,cumulative_knockdowns,avg_finish_time
8798,3103.0,0.0,108.0,54.0,64.0,18.0,4.0,1.0,1.0,0.0,121.0,424,3,3103.0,2364.0,3103.0,3.0,0,1,0,2,142,177.8,145.0,180.34,0.0,39.85763175906913,27,11,0,0.0,77,0,5250.0,1.0,21.0,38.0,105.0,1754.0,1565.0,2814.0,2.0,237.77777777777777
9262,3103.0,0.0,184.0,93.0,172.0,82.0,6.0,1.0,0.0,0.0,59.0,444,4,3103.0,227.0,227.0,3.0,0,1,0,1,300,177.8,145.0,180.34,0.0,39.85763175906913,27,11,0,0.0,71,0,5309.0,1.0,21.0,39.0,111.0,1926.0,1658.0,2998.0,2.0,241.05263157894737
9569,3103.0,0.0,196.0,81.0,174.0,62.0,6.0,3.0,0.0,0.0,159.0,456,16,2124.0,3103.0,2124.0,3.0,0,1,0,0,249,177.8,145.0,180.34,0.0,39.85763175906913,27,11,0,0.0,65,17,5468.0,1.0,21.0,42.0,117.0,2100.0,1739.0,3194.0,2.0,241.45
10244,3103.0,0.0,128.0,31.0,126.0,29.0,0.0,0.0,0.0,0.0,110.0,484,83,3103.0,2670.0,2670.0,3.0,0,1,0,1,300,177.8,145.0,180.34,0.0,39.85763175906913,27,11,0,0.0,45,0,5578.0,1.0,21.0,42.0,117.0,2226.0,1770.0,3322.0,2.0,244.23809523809524
10966,3103.0,0.0,276.0,142.0,253.0,121.0,13.0,1.0,0.0,0.0,84.0,515,0,3103.0,2121.0,2121.0,3.0,0,1,0,1,300,177.8,145.0,180.34,0.0,39.85763175906913,27,11,0,0.0,8,0,5662.0,1.0,21.0,43.0,130.0,2479.0,1912.0,3598.0,2.0,246.77272727272728
11486,3103.0,0.0,168.0,120.0,72.0,32.0,21.0,7.0,1.0,0.0,454.0,539,5,3103.0,2878.0,3103.0,3.0,0,1,0,2,142,177.8,145.0,180.34,0.0,39.85763175906913,27,11,0,0.0,0,0,6116.0,1.0,22.0,50.0,151.0,2551.0,2032.0,3766.0,2.0,242.2173913043478
12182,3103.0,0.0,154.0,137.0,30.0,20.0,2.0,1.0,0.0,2.0,181.0,570,1,3103.0,1681.0,3103.0,3.0,0,1,0,0,228,177.8,145.0,180.34,0.0,39.85763175906913,27,11,0,0.0,0,0,6297.0,3.0,22.0,51.0,153.0,2581.0,2169.0,3920.0,2.0,241.625
12603,3103.0,0.0,22.0,5.0,19.0,2.0,2.0,0.0,0.0,0.0,0.0,588,0,484.0,3103.0,484.0,3.0,0,1,0,0,132,177.8,145.0,180.34,0.0,39.85763175906913,27,11,0,0.0,0,0,6297.0,3.0,22.0,51.0,155.0,2600.0,2174.0,3942.0,2.0,237.24
12946,3103.0,0.0,259.0,165.0,151.0,75.0,10.0,5.0,1.0,0.0,472.0,602,4,3103.0,3415.0,3103.0,3.0,0,1,0,1,300,177.8,145.0,180.34,0.0,39.85763175906913,27,11,0,0.0,0,0,6769.0,3.0,23.0,56.0,165.0,2751.0,2339.0,4201.0,2.0,239.65384615384616
13558,3103.0,0.0,203.0,67.0,193.0,57.0,5.0,2.0,0.0,0.0,48.0,628,3,3103.0,1286.0,1286.0,3.0,0,1,0,1,300,177.8,145.0,180.34,0.0,39.85763175906913,27,11,0,0.0,17,0,6817.0,3.0,23.0,58.0,170.0,2944.0,2406.0,4404.0,2.0,241.88888888888889
12915,3107.0,0.0,67.0,34.0,60.0,27.0,2.0,0.0,0.0,2.0,107.0,601,0,1308.0,3107.0,1308.0,3.0,0,3,0,1,300,177.8,155.0,182.88,2.0,26.954140999315538,8,2,0,0.0,0,0,107.0,2.0,0.0,0.0,2.0,60.0,34.0,67.0,0.0,300.0
13733,3107.0,1.0,158.0,84.0,142.0,70.0,6.0,1.0,0.0,0.0,93.0,635,1,904.0,3107.0,904.0,3.0,0,0,0,4,38,177.8,155.0,182.88,2.0,26.954140999315538,8,2,0,0.0,0,0,200.0,2.0,0.0,1.0,8.0,202.0,118.0,225.0,1.0,169.0
14180,3107.0,1.0,195.0,96.0,195.0,96.0,1.0,1.0,1.0,0.0,6.0,654,1,3107.0,305.0,3107.0,3.0,0,0,0,1,300,177.8,155.0,182.88,2.0,26.954140999315538,8,2,0,0.0,0,0,206.0,2.0,1.0,2.0,9.0,397.0,214.0,420.0,2.0,212.66666666666666
11391,3112.0,0.0,70.0,27.0,32.0,10.0,6.0,1.0,0.0,1.0,127.0,535,13,3389.0,3112.0,3389.0,3.0,0,7,1,1,300,167.64,125.0,172.72,0.0,35.61670088980151,8,4,0,0.0,19,7,127.0,1.0,0.0,1.0,6.0,32.0,27.0,70.0,0.0,300.0
12352,3112.0,0.0,84.0,62.0,42.0,29.0,4.0,2.0,0.0,0.0,208.0,578,1,3112.0,41.0,3112.0,3.0,0,7,1,0,142,167.64,125.0,172.72,0.0,35.61670088980151,8,4,0,0.0,0,0,335.0,1.0,0.0,3.0,10.0,74.0,89.0,154.0,0.0,221.0
12721,3112.0,0.0,34.0,29.0,10.0,5.0,2.0,2.0,1.0,0.0,81.0,593,4,3447.0,3112.0,3112.0,3.0,0,7,1,2,224,167.64,125.0,172.72,0.0,35.61670088980151,8,4,0,0.0,0,0,416.0,1.0,1.0,5.0,12.0,84.0,118.0,188.0,0.0,222.0
13247,3112.0,0.0,17.0,12.0,13.0,8.0,1.0,1.0,0.0,0.0,44.0,615,5,3629.0,3112.0,3629.0,3.0,0,7,1,2,77,167.64,125.0,172.72,0.0,35.61670088980151,8,4,0,0.0,0,0,460.0,1.0,1.0,6.0,13.0,97.0,130.0,205.0,0.0,185.75
13314,3112.0,0.0,64.0,47.0,22.0,15.0,7.0,2.0,1.0,1.0,419.0,618,11,3112.0,1245.0,3112.0,3.0,0,12,1,2,294,167.64,125.0,172.72,0.0,35.61670088980151,8,4,0,0.0,2,2,879.0,2.0,2.0,8.0,20.0,119.0,177.0,269.0,0.0,207.4
13944,3112.0,0.0,24.0,9.0,24.0,9.0,0.0,0.0,0.0,0.0,0.0,644,4,3112.0,4048.0,4048.0,3.0,0,7,1,2,131,167.64,125.0,172.72,0.0,35.61670088980151,8,4,0,0.0,0,0,879.0,2.0,2.0,8.0,20.0,143.0,186.0,293.0,0.0,194.66666666666666
11629,3114.0,0.0,206.0,111.0,178.0,88.0,3.0,0.0,1.0,1.0,69.0,546,4,88.0,3114.0,3114.0,3.0,0,7,1,1,300,172.72,135.0,177.8,0.0,28.487337440109513,13,5,0,0.0,19,7,69.0,1.0,1.0,0.0,3.0,178.0,111.0,206.0,0.0,300.0
11699,3114.0,0.0,97.0,70.0,59.0,38.0,3.0,1.0,0.0,1.0,2.0,549,1,948.0,3114.0,948.0,3.0,0,7,1,1,300,172.72,135.0,177.8,0.0,28.487337440109513,13,5,0,0.0,0,0,71.0,2.0,1.0,1.0,6.0,237.0,181.0,303.0,0.0,300.0
12431,3114.0,0.0,94.0,72.0,48.0,30.0,0.0,0.0,0.0,0.0,98.0,581,16,3447.0,3114.0,3447.0,3.0,0,7,1,1,300,172.72,135.0,177.8,0.0,28.487337440109513,13,5,0,0.0,0,0,169.0,2.0,1.0,1.0,6.0,285.0,253.0,397.0,0.0,300.0
13055,3114.0,0.0,280.0,175.0,268.0,164.0,3.0,0.0,0.0,0.0,52.0,607,45,1305.0,3114.0,3114.0,3.0,0,12,1,1,300,172.72,135.0,177.8,0.0,28.487337440109513,13,5,0,0.0,3,3,221.0,2.0,1.0,1.0,9.0,553.0,428.0,677.0,0.0,300.0
13228,3114.0,0.0,250.0,116.0,234.0,101.0,3.0,1.0,0.0,0.0,121.0,614,43,3114.0,2225.0,3114.0,3.0,0,7,1,1,300,172.72,135.0,177.8,0.0,28.487337440109513,13,5,0,0.0,21,0,342.0,2.0,1.0,2.0,12.0,787.0,544.0,927.0,0.0,300.0
13892,3114.0,0.0,153.0,90.0,114.0,56.0,1.0,0.0,0.0,1.0,29.0,642,37,3114.0,1153.0,3114.0,3.0,0,7,1,1,300,172.72,135.0,177.8,0.0,28.487337440109513,13,5,0,0.0,12,0,371.0,3.0,1.0,2.0,13.0,901.0,634.0,1080.0,0.0,300.0
14355,3114.0,0.0,120.0,75.0,42.0,18.0,8.0,5.0,1.0,0.0,522.0,661,10,3395.0,3114.0,3395.0,3.0,0,7,1,1,300,172.72,135.0,177.8,0.0,28.487337440109513,13,5,0,0.0,2,2,893.0,3.0,2.0,7.0,21.0,943.0,709.0,1200.0,0.0,300.0
9484,3116.0,0.0,16.0,6.0,15.0,5.0,1.0,1.0,0.0,0.0,228.0,453,104,3116.0,1929.0,1929.0,3.0,0,0,0,0,14,172.72,155.0,182.88,0.0,33.53593429158111,6,3,0,0.0,67,5,228.0,0.0,0.0,1.0,1.0,15.0,6.0,16.0,0.0,14.0
9725,3116.0,1.0,57.0,24.0,56.0,23.0,0.0,0.0,0.0,0.0,522.0,463,83,3790.0,3116.0,3790.0,3.0,0,0,0,1,300,172.72,155.0,182.88,0.0,33.53593429158111,6,3,0,0.0,59,0,750.0,0.0,0.0,1.0,1.0,71.0,30.0,73.0,1.0,157.0
5855,3117.0,0.0,70.0,42.0,61.0,33.0,0.0,0.0,0.0,2.0,97.0,296,117,691.0,3117.0,691.0,3.0,0,3,0,1,300,187.96,170.0,187.96,1.0,32.58316221765914,21,3,0,1.0,116,6,97.0,2.0,0.0,0.0,0.0,61.0,42.0,70.0,0.0,300.0
6227,3117.0,1.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,2.0,313,114,3893.0,3117.0,3117.0,3.0,0,3,0,0,8,187.96,170.0,187.96,1.0,32.58316221765914,21,3,0,1.0,111,20,99.0,2.0,0.0,0.0,0.0,64.0,45.0,73.0,1.0,154.0
6544,3117.0,1.0,110.0,73.0,71.0,36.0,4.0,0.0,0.0,0.0,423.0,327,55,3117.0,1290.0,3117.0,3.0,0,3,0,1,300,187.96,170.0,187.96,1.0,32.58316221765914,21,3,0,1.0,87,4,522.0,2.0,0.0,0.0,4.0,135.0,118.0,183.0,2.0,202.66666666666666
6905,3117.0,0.0,67.0,36.0,57.0,26.0,0.0,0.0,0.0,0.0,40.0,343,3,310.0,3117.0,310.0,3.0,0,3,0,1,300,187.96,170.0,187.96,1.0,32.58316221765914,21,3,0,1.0,17,0,562.0,2.0,0.0,0.0,4.0,192.0,154.0,250.0,2.0,227.0
7198,3117.0,0.0,69.0,55.0,35.0,24.0,3.0,2.0,1.0,0.0,191.0,355,10,3117.0,181.0,3117.0,3.0,0,3,0,1,300,187.96,170.0,187.96,1.0,32.58316221765914,21,3,0,1.0,85,22,753.0,2.0,1.0,2.0,7.0,227.0,209.0,319.0,2.0,241.6
7640,3117.0,0.0,89.0,31.0,72.0,16.0,10.0,3.0,1.0,0.0,272.0,374,75,3117.0,337.0,3117.0,3.0,0,3,0,2,181,187.96,170.0,187.96,1.0,32.58316221765914,21,3,0,1.0,93,4,1025.0,2.0,2.0,5.0,17.0,299.0,240.0,408.0,2.0,231.5
8050,3117.0,0.0,135.0,77.0,102.0,53.0,12.0,3.0,0.0,0.0,312.0,392,114,3117.0,1953.0,3117.0,3.0,0,3,0,1,300,187.96,170.0,187.96,1.0,32.58316221765914,21,3,0,1.0,7,4,1337.0,2.0,2.0,8.0,29.0,401.0,317.0,543.0,2.0,241.28571428571428
8442,3117.0,0.0,87.0,58.0,51.0,23.0,6.0,3.0,3.0,0.0,488.0,408,71,3117.0,3865.0,3117.0,3.0,0,3,0,1,300,187.96,170.0,187.96,1.0,32.58316221765914,21,3,0,1.0,85,22,1825.0,2.0,5.0,11.0,35.0,452.0,375.0,630.0,2.0,248.625
8982,3117.0,1.0,117.0,71.0,86.0,42.0,2.0,1.0,0.0,1.0,501.0,432,9,3117.0,615.0,3117.0,3.0,0,3,0,0,299,187.96,170.0,187.96,1.0,32.58316221765914,21,3,0,1.0,7,4,2326.0,3.0,5.0,12.0,37.0,538.0,446.0,747.0,3.0,254.22222222222223
9203,3117.0,0.0,185.0,101.0,166.0,84.0,4.0,0.0,0.0,0.0,48.0,441,55,3499.0,3117.0,3117.0,5.0,0,3,0,1,300,187.96,170.0,187.96,1.0,32.58316221765914,21,3,0,1.0,3,3,2374.0,3.0,5.0,12.0,41.0,704.0,547.0,932.0,3.0,258.8
9916,3117.0,1.0,69.0,47.0,49.0,31.0,3.0,2.0,0.0,0.0,209.0,470,13,3117.0,1496.0,3117.0,3.0,0,3,0,1,300,187.96,170.0,187.96,1.0,32.58316221765914,21,3,0,1.0,7,4,2583.0,3.0,5.0,14.0,44.0,753.0,594.0,1001.0,4.0,262.54545454545456
10283,3117.0,0.0,244.0,113.0,215.0,92.0,10.0,3.0,0.0,0.0,437.0,485,3,3185.0,3117.0,3117.0,5.0,0,3,0,1,300,187.96,170.0,187.96,1.0,32.58316221765914,21,3,0,1.0,14,0,3020.0,3.0,5.0,17.0,54.0,968.0,707.0,1245.0,4.0,265.6666666666667
12070,3117.0,0.0,139.0,83.0,132.0,77.0,5.0,4.0,0.0,0.0,299.0,565,0,3117.0,3221.0,3117.0,5.0,0,3,0,1,300,187.96,170.0,187.96,1.0,32.58316221765914,21,3,0,1.0,28,0,3319.0,3.0,5.0,21.0,59.0,1100.0,790.0,1384.0,4.0,268.3076923076923
13311,3117.0,1.0,85.0,64.0,75.0,55.0,5.0,1.0,1.0,0.0,175.0,617,0,310.0,3117.0,3117.0,5.0,1,3,0,0,244,187.96,170.0,187.96,1.0,32.58316221765914,21,3,0,1.0,6,0,3494.0,3.0,6.0,22.0,64.0,1175.0,854.0,1469.0,5.0,266.57142857142856
13846,3117.0,0.0,164.0,123.0,161.0,120.0,1.0,0.0,0.0,0.0,0.0,639,0,3117.0,310.0,3117.0,5.0,1,3,0,1,300,187.96,170.0,187.96,1.0,32.58316221765914,21,3,0,1.0,7,4,3494.0,3.0,6.0,22.0,65.0,1336.0,977.0,1633.0,5.0,268.8
3203,3118.0,0.0,144.0,84.0,90.0,42.0,20.0,7.0,0.0,0.0,413.0,175,84,2628.0,3118.0,2628.0,3.0,0,3,0,1,300,177.8,155.0,177.8,0.0,41.16084873374401,9,5,0,0.0,0,0,413.0,0.0,0.0,7.0,20.0,90.0,84.0,144.0,0.0,300.0
3358,3118.0,0.0,105.0,72.0,73.0,41.0,13.0,2.0,2.0,0.0,262.0,182,68,3118.0,1978.0,3118.0,3.0,0,3,0,1,300,177.8,155.0,177.8,0.0,41.16084873374401,9,5,0,0.0,107,0,675.0,0.0,2.0,9.0,33.0,163.0,156.0,249.0,0.0,300.0
3473,3118.0,1.0,87.0,45.0,64.0,28.0,2.0,0.0,1.0,0.0,116.0,187,55,1907.0,3118.0,1907.0,3.0,0,3,0,1,300,177.8,155.0,177.8,0.0,41.16084873374401,9,5,0,0.0,138,4,791.0,0.0,3.0,9.0,35.0,227.0,201.0,336.0,1.0,300.0
4099,3118.0,0.0,8.0,7.0,7.0,6.0,1.0,0.0,1.0,0.0,8.0,216,176,1501.0,3118.0,3118.0,3.0,0,3,0,2,45,177.8,155.0,177.8,0.0,41.16084873374401,9,5,0,0.0,46,0,799.0,0.0,4.0,9.0,36.0,234.0,208.0,344.0,1.0,236.25
4704,3118.0,0.0,10.0,2.0,10.0,2.0,2.0,0.0,0.0,0.0,2.0,243,92,3118.0,413.0,413.0,3.0,0,3,0,0,83,177.8,155.0,177.8,0.0,41.16084873374401,9,5,0,0.0,132,0,801.0,0.0,4.0,9.0,38.0,244.0,210.0,354.0,1.0,205.6
5039,3118.0,0.0,77.0,26.0,76.0,25.0,0.0,0.0,1.0,0.0,6.0,258,79,1474.0,3118.0,1474.0,3.0,0,0,0,1,300,177.8,155.0,177.8,0.0,41.16084873374401,9,5,0,0.0,128,0,807.0,0.0,5.0,9.0,38.0,320.0,236.0,431.0,1.0,221.33333333333334
6379,3118.0,0.0,179.0,71.0,171.0,63.0,3.0,2.0,0.0,0.0,130.0,320,152,1156.0,3118.0,1156.0,3.0,0,0,0,2,298,177.8,155.0,177.8,0.0,41.16084873374401,9,5,0,0.0,107,0,937.0,0.0,5.0,11.0,41.0,491.0,307.0,610.0,1.0,232.28571428571428
577,3119.0,0.0,33.0,27.0,14.0,9.0,0.0,0.0,0.0,2.0,123.0,36,117,750.0,3119.0,750.0,3.0,0,3,0,1,300,175.26,155.0,185.42,1.0,47.48254620123203,42,22,1,1.0,0,0,123.0,2.0,0.0,0.0,0.0,14.0,27.0,33.0,0.0,300.0
637,3119.0,0.0,42.0,30.0,23.0,13.0,1.0,1.0,1.0,0.0,230.0,40,188,319.0,3119.0,319.0,3.0,0,0,0,1,300,175.26,155.0,185.42,1.0,47.48254620123203,42,22,1,1.0,150,0,353.0,2.0,1.0,1.0,1.0,37.0,57.0,75.0,0.0,300.0
648,3119.0,0.0,9.0,6.0,9.0,6.0,0.0,0.0,0.0,0.0,9.0,41,207,3119.0,1202.0,3119.0,3.0,0,0,0,0,79,175.26,155.0,185.42,1.0,47.48254620123203,42,22,1,1.0,0,0,362.0,2.0,1.0,1.0,1.0,46.0,63.0,84.0,0.0,226.33333333333334
706,3119.0,1.0,129.0,79.0,96.0,51.0,0.0,0.0,1.0,0.0,212.0,45,188,3119.0,3444.0,3119.0,3.0,0,0,0,2,247,175.26,155.0,185.42,1.0,47.48254620123203,42,22,1,1.0,75,0,574.0,2.0,2.0,1.0,1.0,142.0,142.0,213.0,1.0,231.5
740,3119.0,1.0,79.0,57.0,40.0,21.0,0.0,0.0,3.0,1.0,419.0,47,209,3119.0,918.0,3119.0,3.0,0,0,0,1,300,175.26,155.0,185.42,1.0,47.48254620123203,42,22,1,1.0,0,0,993.0,3.0,5.0,1.0,1.0,182.0,199.0,292.0,2.0,245.2
768,3119.0,1.0,63.0,39.0,57.0,33.0,0.0,0.0,0.0,0.0,11.0,49,188,3119.0,4087.0,3119.0,3.0,0,0,0,0,134,175.26,155.0,185.42,1.0,47.48254620123203,42,22,1,1.0,149,0,1004.0,3.0,5.0,1.0,1.0,239.0,238.0,355.0,3.0,226.66666666666666
810,3119.0,0.0,92.0,66.0,43.0,21.0,0.0,0.0,1.0,1.0,291.0,51,0,3119.0,2947.0,3119.0,3.0,0,0,0,1,300,175.26,155.0,185.42,1.0,47.48254620123203,42,22,1,1.0,0,0,1295.0,4.0,6.0,1.0,1.0,282.0,304.0,447.0,3.0,237.14285714285714
832,3119.0,1.0,30.0,24.0,21.0,16.0,1.0,0.0,0.0,0.0,40.0,53,165,3119.0,400.0,3119.0,3.0,0,0,0,0,272,175.26,155.0,185.42,1.0,47.48254620123203,42,22,1,1.0,0,0,1335.0,4.0,6.0,1.0,2.0,303.0,328.0,477.0,4.0,241.5
1059,3119.0,0.0,75.0,21.0,74.0,20.0,2.0,1.0,0.0,0.0,70.0,67,117,2520.0,3119.0,2520.0,3.0,0,0,0,2,112,175.26,155.0,185.42,1.0,47.48254620123203,42,22,1,1.0,0,0,1405.0,4.0,6.0,2.0,4.0,377.0,349.0,552.0,4.0,227.11111111111111
1167,3119.0,1.0,63.0,29.0,52.0,18.0,0.0,0.0,2.0,0.0,40.0,73,121,539.0,3119.0,539.0,3.0,0,0,0,4,300,175.26,155.0,185.42,1.0,47.48254620123203,42,22,1,1.0,0,0,1445.0,4.0,8.0,2.0,4.0,429.0,378.0,615.0,5.0,234.4
2846,3119.0,0.0,177.0,98.0,125.0,54.0,1.0,1.0,1.0,0.0,483.0,158,2,3119.0,2695.0,3119.0,3.0,0,0,0,1,300,175.26,155.0,185.42,1.0,47.48254620123203,42,22,1,1.0,23,0,1928.0,4.0,9.0,3.0,5.0,554.0,476.0,792.0,5.0,240.36363636363637
3029,3119.0,0.0,84.0,41.0,75.0,33.0,0.0,0.0,1.0,0.0,121.0,167,191,1761.0,3119.0,3119.0,3.0,0,0,0,2,273,175.26,155.0,185.42,1.0,47.48254620123203,42,22,1,1.0,140,0,2049.0,4.0,10.0,3.0,5.0,629.0,517.0,876.0,5.0,243.08333333333334
3234,3119.0,0.0,43.0,23.0,32.0,14.0,2.0,1.0,0.0,0.0,75.0,176,121,3119.0,519.0,519.0,3.0,0,0,0,0,232,175.26,155.0,185.42,1.0,47.48254620123203,42,22,1,1.0,9,5,2124.0,4.0,10.0,4.0,7.0,661.0,540.0,919.0,5.0,242.23076923076923
3412,3119.0,2.0,121.0,55.0,108.0,42.0,0.0,0.0,0.0,0.0,35.0,184,117,3119.0,1402.0,3119.0,3.0,0,0,0,0,164,175.26,155.0,185.42,1.0,47.48254620123203,42,22,1,1.0,35,0,2159.0,4.0,10.0,4.0,7.0,769.0,595.0,1040.0,7.0,236.64285714285714
3539,3119.0,0.0,150.0,45.0,150.0,45.0,3.0,0.0,0.0,0.0,3.0,190,5,3017.0,3119.0,3017.0,3.0,0,0,0,1,300,175.26,155.0,185.42,1.0,47.48254620123203,42,22,1,1.0,0,0,2162.0,4.0,10.0,4.0,10.0,919.0,640.0,1190.0,7.0,240.86666666666667
4184,3119.0,1.0,26.0,12.0,21.0,8.0,1.0,0.0,0.0,0.0,6.0,220,169,3119.0,542.0,3119.0,3.0,0,0,0,0,115,175.26,155.0,185.42,1.0,47.48254620123203,42,22,1,1.0,133,0,2168.0,4.0,10.0,4.0,11.0,940.0,652.0,1216.0,8.0,233.0
4304,3119.0,0.0,125.0,64.0,115.0,58.0,3.0,1.0,0.0,0.0,171.0,226,75,3119.0,297.0,297.0,3.0,0,0,0,1,300,175.26,155.0,185.42,1.0,47.48254620123203,42,22,1,1.0,0,0,2339.0,4.0,10.0,5.0,14.0,1055.0,716.0,1341.0,8.0,236.94117647058823
4632,3119.0,0.0,128.0,48.0,126.0,48.0,0.0,0.0,0.0,0.0,0.0,240,169,3119.0,3349.0,3349.0,3.0,0,0,0,1,300,175.26,155.0,185.42,1.0,47.48254620123203,42,22,1,1.0,133,0,2339.0,4.0,10.0,5.0,14.0,1181.0,764.0,1469.0,8.0,240.44444444444446
5414,3119.0,0.0,84.0,31.0,79.0,27.0,1.0,1.0,0.0,0.0,43.0,275,117,3119.0,2668.0,2668.0,3.0,0,0,0,2,151,175.26,155.0,185.42,1.0,47.48254620123203,42,22,1,1.0,122,0,2382.0,4.0,10.0,6.0,15.0,1260.0,795.0,1553.0,8.0,235.73684210526315
5888,3119.0,0.0,14.0,5.0,14.0,5.0,0.0,0.0,0.0,0.0,0.0,298,3,3119.0,3935.0,3935.0,3.0,0,0,0,2,112,175.26,155.0,185.42,1.0,47.48254620123203,42,22,1,1.0,23,0,2382.0,4.0,10.0,6.0,15.0,1274.0,800.0,1567.0,8.0,229.55
3339,3120.0,0.0,88.0,30.0,85.0,28.0,0.0,0.0,1.0,0.0,4.0,181,6,3915.0,3120.0,3915.0,3.0,0,4,0,1,300,170.18,135.0,180.34,0.0,45.64271047227926,28,13,0,0.0,16,6,4.0,0.0,1.0,0.0,0.0,85.0,30.0,88.0,0.0,300.0
3809,3120.0,0.0,154.0,51.0,154.0,51.0,0.0,0.0,0.0,0.0,0.0,203,182,3328.0,3120.0,3120.0,3.0,0,4,0,1,300,170.18,135.0,180.34,0.0,45.64271047227926,28,13,0,0.0,112,0,4.0,0.0,1.0,0.0,0.0,239.0,81.0,242.0,0.0,300.0
5313,3120.0,1.0,20.0,11.0,20.0,11.0,3.0,0.0,0.0,0.0,2.0,271,0,115.0,3120.0,3120.0,3.0,0,4,0,0,277,170.18,135.0,180.34,0.0,45.64271047227926,28,13,0,0.0,123,0,6.0,0.0,1.0,0.0,3.0,259.0,92.0,262.0,1.0,292.3333333333333
6843,3120.0,0.0,27.0,7.0,24.0,4.0,0.0,0.0,0.0,0.0,1.0,340,6,541.0,3120.0,541.0,3.0,0,4,0,2,258,170.18,135.0,180.34,0.0,45.64271047227926,28,13,0,0.0,0,0,7.0,0.0,1.0,0.0,3.0,283.0,99.0,289.0,1.0,283.75
7732,3120.0,1.0,56.0,28.0,54.0,26.0,0.0,0.0,0.0,0.0,31.0,378,117,3120.0,2885.0,3120.0,3.0,0,4,0,0,46,170.18,135.0,180.34,0.0,45.64271047227926,28,13,0,0.0,36,6,38.0,0.0,1.0,0.0,3.0,337.0,127.0,345.0,2.0,236.2
8198,3120.0,0.0,30.0,16.0,30.0,16.0,0.0,0.0,1.0,0.0,0.0,398,117,3120.0,1976.0,1976.0,3.0,0,4,0,0,177,170.18,135.0,180.34,0.0,45.64271047227926,28,13,0,0.0,16,6,38.0,0.0,2.0,0.0,3.0,367.0,143.0,375.0,2.0,226.33333333333334
9134,3120.0,0.0,88.0,37.0,88.0,37.0,1.0,0.0,0.0,0.0,3.0,439,15,3120.0,102.0,102.0,3.0,0,4,0,2,138,170.18,135.0,180.34,0.0,45.64271047227926,28,13,0,0.0,72,0,41.0,0.0,2.0,0.0,4.0,455.0,180.0,463.0,2.0,213.71428571428572
12349,3120.0,0.0,66.0,38.0,59.0,31.0,1.0,1.0,0.0,0.0,74.0,578,5,1250.0,3120.0,1250.0,3.0,0,4,0,2,253,170.18,135.0,180.34,0.0,45.64271047227926,28,13,0,0.0,0,0,115.0,0.0,2.0,1.0,5.0,514.0,218.0,529.0,2.0,218.625
1356,3122.0,0.0,141.0,92.0,100.0,55.0,15.0,8.0,0.0,1.0,302.0,84,165,3122.0,2722.0,3122.0,3.0,0,0,0,1,300,167.64,135.0,172.72,0.0,42.4394250513347,23,11,1,0.0,0,0,302.0,1.0,0.0,8.0,15.0,100.0,92.0,141.0,0.0,300.0
1512,3122.0,0.0,76.0,53.0,54.0,31.0,0.0,0.0,0.0,0.0,139.0,93,191,3122.0,3746.0,3122.0,3.0,0,0,0,0,295,167.64,135.0,172.72,0.0,42.4394250513347,23,11,1,0.0,45,0,441.0,1.0,0.0,8.0,15.0,154.0,145.0,217.0,0.0,297.5
1626,3122.0,0.0,212.0,162.0,79.0,42.0,12.0,8.0,0.0,0.0,790.0,99,3,3122.0,2981.0,3122.0,3.0,0,0,0,1,300,167.64,135.0,172.72,0.0,42.4394250513347,23,11,1,0.0,11,0,1231.0,1.0,0.0,16.0,27.0,233.0,307.0,429.0,0.0,298.3333333333333
1767,3122.0,0.0,80.0,31.0,75.0,26.0,5.0,1.0,0.0,0.0,31.0,106,136,1798.0,3122.0,1798.0,3.0,0,0,0,1,300,167.64,135.0,172.72,0.0,42.4394250513347,23,11,1,0.0,114,0,1262.0,1.0,0.0,17.0,32.0,308.0,338.0,509.0,0.0,298.75
1892,3122.0,0.0,171.0,124.0,112.0,69.0,11.0,10.0,0.0,0.0,728.0,112,75,3122.0,2947.0,3122.0,3.0,0,0,0,1,300,167.64,135.0,172.72,0.0,42.4394250513347,23,11,1,0.0,0,0,1990.0,1.0,0.0,27.0,43.0,420.0,462.0,680.0,0.0,299.0
2232,3122.0,0.0,193.0,76.0,191.0,74.0,7.0,1.0,1.0,0.0,45.0,129,0,3122.0,732.0,3122.0,3.0,0,0,0,1,300,167.64,135.0,172.72,0.0,42.4394250513347,23,11,1,0.0,0,0,2035.0,1.0,1.0,28.0,50.0,611.0,538.0,873.0,0.0,299.1666666666667
