fight_stat_id,fight_id,fighter_id,knockdowns,total_strikes_att,total_strikes_succ,sig_strikes_att,sig_strikes_succ,takedown_att,takedown_succ,submission_att,reversals,ctrl_time,event_id,referee,f_1,f_2,winner,num_rounds,title_fight,weight_class,gender,result,finish_time,fighter_height_cm,fighter_weight_lbs,fighter_reach_cm,fighter_stance,fighter_dob,fighter_w,fighter_l,fighter_d,fighter_nc_dq,cumulative_ctrl_time,cumulative_reversals,cumulative_submission_att,cumulative_takedown_succ,cumulative_takedown_att,cumulative_sig_strikes_att,cumulative_total_strikes_succ,cumulative_total_strikes_att,cumulative_knockdowns,avg_finish_time,f_2_fight_stat_id,f_2_fight_id,f_2_fighter_id,f_2_knockdowns,f_2_total_strikes_att,f_2_total_strikes_succ,f_2_sig_strikes_att,f_2_sig_strikes_succ,f_2_takedown_att,f_2_takedown_succ,f_2_submission_att,f_2_reversals,f_2_ctrl_time,f_2_event_id,f_2_referee,f_2_f_1,f_2_f_2,f_2_winner,f_2_num_rounds,f_2_title_fight,f_2_weight_class,f_2_gender,f_2_result,f_2_finish_time,f_2_fighter_height_cm,f_2_fighter_weight_lbs,f_2_fighter_reach_cm,f_2_fighter_stance,f_2_fighter_dob,f_2_fighter_w,f_2_fighter_l,f_2_fighter_d,f_2_fighter_nc_dq,f_2_cumulative_ctrl_time,f_2_cumulative_reversals,f_2_cumulative_submission_att,f_2_cumulative_takedown_succ,f_2_cumulative_takedown_att,f_2_cumulative_sig_strikes_att,f_2_cumulative_total_strikes_succ,f_2_cumulative_total_strikes_att,f_2_cumulative_knockdowns,f_2_avg_finish_time
2723,1362,36.0,0.0,102.0,69.0,61.0,33.0,1.0,0.0,2.0,3.0,96.0,152,75,937.0,36.0,937.0,3.0,0,6,0,1,300,187.96,225.0,195.58,0.0,47.73442847364819,39,16,1,1.0,96.0,3.0,2.0,0.0,1.0,79.0,72.0,120.0,0.0,213.5,2724.0,1362.0,937.0,0.0,167.0,120.0,72.0,44.0,7.0,5.0,2.0,0.0,736.0,152.0,75.0,937.0,36.0,937.0,3.0,0.0,6.0,0.0,1.0,300.0,193.04,265.0,198.12,0.0,42.43668720054757,39.0,14.0,0.0,0.0,736.0,0.0,2.0,5.0,7.0,93.0,123.0,188.0,0.0,179.0
9637,4819,37.0,0.0,66.0,44.0,43.0,23.0,0.0,0.0,0.0,0.0,57.0,459,7,1640.0,37.0,37.0,3.0,0,1,0,0,134,175.26,145.0,180.34,0.0,30.85010266940452,13,2,0,0.0,57.0,0.0,0.0,0.0,0.0,43.0,44.0,66.0,0.0,134.0,9638.0,4819.0,1640.0,0.0,10.0,6.0,9.0,5.0,0.0,0.0,0.0,0.0,34.0,459.0,7.0,1640.0,37.0,37.0,3.0,0.0,1.0,0.0,0.0,134.0,172.72,145.0,182.88,0.0,31.78097193702943,8.0,5.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,9.0,6.0,10.0,0.0,134.0
9958,4979,37.0,1.0,177.0,99.0,148.0,73.0,3.0,0.0,0.0,0.0,159.0,472,3,37.0,1619.0,37.0,3.0,0,1,0,1,300,175.26,145.0,180.34,0.0,30.85010266940452,13,2,0,0.0,216.0,0.0,0.0,0.0,3.0,191.0,143.0,243.0,1.0,217.0,9959.0,4980.0,3362.0,0.0,83.0,31.0,77.0,25.0,16.0,1.0,2.0,1.0,98.0,472.0,16.0,1432.0,3362.0,3362.0,3.0,0.0,10.0,0.0,2.0,260.0,190.5,185.0,193.04,0.0,36.32580424366872,17.0,6.0,1.0,0.0,597.0,2.0,6.0,7.0,36.0,251.0,213.0,361.0,0.0,252.5
12806,6403,37.0,0.0,133.0,74.0,123.0,64.0,3.0,1.0,0.0,0.0,162.0,596,5,37.0,3591.0,37.0,3.0,0,1,0,1,300,175.26,145.0,180.34,0.0,30.85010266940452,13,2,0,0.0,790.0,1.0,2.0,1.0,7.0,661.0,420.0,796.0,2.0,264.6666666666667,12807.0,6404.0,606.0,1.0,35.0,14.0,35.0,14.0,0.0,0.0,0.0,0.0,0.0,596.0,16.0,1620.0,606.0,606.0,3.0,0.0,4.0,0.0,0.0,126.0,172.72,135.0,170.18,0.0,26.310746064339494,20.0,7.0,1.0,1.0,691.0,1.0,2.0,3.0,7.0,1055.0,564.0,1174.0,5.0,233.33333333333331
13404,6702,37.0,0.0,9.0,9.0,9.0,9.0,0.0,0.0,1.0,0.0,2.0,621,25,37.0,740.0,37.0,3.0,0,1,0,2,30,175.26,145.0,180.34,0.0,30.85010266940452,13,2,0,0.0,792.0,1.0,3.0,1.0,7.0,670.0,429.0,805.0,2.0,231.14285714285717,13405.0,6703.0,2335.0,0.0,61.0,15.0,57.0,11.0,2.0,0.0,0.0,0.0,0.0,621.0,16.0,3862.0,2335.0,3862.0,3.0,0.0,4.0,0.0,1.0,300.0,170.18,135.0,177.8,1.0,33.63997262149213,13.0,10.0,0.0,1.0,628.0,0.0,0.0,1.0,16.0,296.0,183.0,395.0,1.0,231.5
8637,4319,42.0,0.0,83.0,20.0,81.0,18.0,1.0,1.0,0.0,0.0,16.0,417,45,227.0,42.0,227.0,3.0,0,11,0,1,300,172.72,145.0,182.88,0.0,30.650239561943877,13,8,0,0.0,16.0,0.0,0.0,1.0,1.0,81.0,20.0,83.0,0.0,300.0,8638.0,4319.0,227.0,0.0,128.0,79.0,114.0,68.0,14.0,5.0,0.0,0.0,502.0,417.0,45.0,227.0,42.0,227.0,3.0,0.0,11.0,0.0,1.0,300.0,167.64,145.0,180.34,0.0,35.48528405201917,26.0,2.0,0.0,0.0,1081.0,1.0,0.0,12.0,24.0,329.0,227.0,354.0,1.0,242.0
9191,4596,42.0,0.0,230.0,116.0,215.0,104.0,5.0,1.0,0.0,0.0,104.0,441,45,3133.0,42.0,42.0,3.0,0,1,0,0,280,172.72,145.0,182.88,0.0,30.650239561943877,13,8,0,0.0,120.0,0.0,0.0,2.0,6.0,296.0,136.0,313.0,0.0,290.0,9192.0,4596.0,3133.0,0.0,153.0,58.0,152.0,57.0,0.0,0.0,0.0,0.0,0.0,441.0,45.0,3133.0,42.0,42.0,3.0,0.0,1.0,0.0,0.0,280.0,172.72,145.0,175.26,0.0,33.620807665982205,9.0,7.0,1.0,1.0,86.0,0.0,0.0,1.0,4.0,302.0,131.0,308.0,0.0,293.3333333333333
11354,5677,42.0,0.0,7.0,4.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,533,13,42.0,2205.0,2205.0,3.0,0,1,0,0,76,172.72,145.0,182.88,0.0,30.650239561943877,13,8,0,0.0,136.0,0.0,0.0,2.0,8.0,611.0,261.0,629.0,1.0,239.0,11355.0,5678.0,1810.0,1.0,174.0,93.0,148.0,72.0,2.0,1.0,0.0,0.0,292.0,533.0,4.0,870.0,1810.0,1810.0,3.0,0.0,3.0,0.0,1.0,300.0,180.34,170.0,185.42,0.0,29.598904859685145,19.0,6.0,0.0,0.0,3084.0,2.0,7.0,22.0,53.0,1072.0,762.0,1362.0,4.0,248.2142857142857
11850,5925,42.0,0.0,120.0,59.0,105.0,46.0,5.0,1.0,0.0,0.0,206.0,556,5,42.0,1612.0,1612.0,3.0,0,1,0,1,300,172.72,145.0,182.88,0.0,30.650239561943877,13,8,0,0.0,342.0,0.0,0.0,3.0,13.0,716.0,320.0,749.0,1.0,251.2,11851.0,5926.0,1403.0,0.0,144.0,77.0,122.0,56.0,2.0,0.0,0.0,0.0,69.0,556.0,4.0,3627.0,1403.0,1403.0,3.0,0.0,10.0,0.0,1.0,300.0,182.88,185.0,187.96,1.0,29.086926762491444,19.0,6.0,0.0,1.0,169.0,0.0,0.0,0.0,2.0,238.0,145.0,266.0,4.0,162.6
13702,6851,42.0,0.0,197.0,81.0,196.0,80.0,3.0,0.0,0.0,0.0,3.0,634,39,42.0,3773.0,3773.0,3.0,0,1,0,1,300,172.72,145.0,182.88,0.0,30.650239561943877,13,8,0,0.0,345.0,0.0,0.0,3.0,16.0,912.0,401.0,946.0,1.0,259.3333333333333,13703.0,6852.0,1085.0,0.0,60.0,41.0,29.0,17.0,0.0,0.0,0.0,1.0,119.0,634.0,38.0,1987.0,1085.0,1987.0,3.0,0.0,2.0,1.0,2.0,44.0,160.02,115.0,160.02,0.0,31.301848049281315,7.0,4.0,0.0,0.0,355.0,1.0,0.0,3.0,3.0,284.0,311.0,472.0,1.0,221.0
14376,7188,42.0,0.0,4.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,662,7,42.0,1672.0,1672.0,3.0,0,1,0,2,59,172.72,145.0,182.88,0.0,30.650239561943877,13,8,0,0.0,345.0,0.0,0.0,3.0,16.0,916.0,402.0,950.0,1.0,230.7142857142857,14377.0,7189.0,1127.0,0.0,112.0,63.0,76.0,35.0,6.0,1.0,0.0,0.0,581.0,662.0,0.0,3227.0,1127.0,1127.0,3.0,0.0,3.0,0.0,1.0,300.0,175.26,170.0,182.88,0.0,33.711156741957566,8.0,3.0,0.0,0.0,581.0,0.0,0.0,1.0,6.0,76.0,63.0,112.0,0.0,300.0
3736,1868,43.0,0.0,179.0,133.0,86.0,44.0,6.0,4.0,0.0,0.0,511.0,200,172,43.0,112.0,43.0,3.0,0,1,0,1,300,175.26,145.0,185.42,0.0,37.74127310061601,9,6,0,0.0,612.0,0.0,0.0,6.0,9.0,362.0,275.0,510.0,0.0,300.0,3738.0,1869.0,399.0,0.0,117.0,81.0,67.0,37.0,4.0,1.0,3.0,1.0,208.0,200.0,6.0,399.0,40.0,399.0,3.0,0.0,3.0,0.0,2.0,156.0,185.42,170.0,200.66,0.0,40.03011635865845,17.0,6.0,1.0,0.0,208.0,1.0,3.0,1.0,4.0,67.0,81.0,117.0,0.0,156.0
2222,1111,48.0,0.0,6.0,4.0,6.0,4.0,0.0,0.0,1.0,1.0,67.0,129,165,48.0,105.0,48.0,3.0,0,3,0,2,144,180.34,170.0,177.8,1.0,49.87542778918549,18,9,0,0.0,105.0,1.0,2.0,1.0,1.0,26.0,11.0,26.0,0.0,111.66666666666669,2224.0,1112.0,596.0,1.0,50.0,18.0,50.0,18.0,0.0,0.0,0.0,0.0,16.0,129.0,0.0,596.0,2689.0,596.0,3.0,0.0,10.0,0.0,0.0,197.0,185.42,205.0,195.58,,46.64476386036961,26.0,12.0,1.0,0.0,406.0,0.0,3.0,2.0,2.0,111.0,66.0,137.0,1.0,212.33333333333331
2409,1205,48.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,137,165,2372.0,48.0,2372.0,3.0,0,3,0,0,41,180.34,170.0,177.8,1.0,49.87542778918549,18,9,0,0.0,105.0,1.0,2.0,1.0,1.0,27.0,11.0,27.0,0.0,94.0,2410.0,1205.0,2372.0,1.0,20.0,10.0,20.0,10.0,0.0,0.0,0.0,0.0,0.0,137.0,165.0,2372.0,48.0,2372.0,3.0,0.0,3.0,0.0,0.0,41.0,187.96,205.0,198.12,0.0,40.05201916495551,22.0,6.0,0.0,0.0,1010.0,1.0,3.0,9.0,11.0,311.0,300.0,473.0,6.0,116.0
2668,1334,48.0,0.0,28.0,12.0,23.0,7.0,6.0,1.0,2.0,1.0,301.0,150,154,48.0,2683.0,2683.0,3.0,0,3,0,1,300,180.34,170.0,177.8,1.0,49.87542778918549,18,9,0,0.0,406.0,2.0,4.0,2.0,7.0,50.0,23.0,55.0,0.0,135.2,2669.0,1335.0,2676.0,0.0,125.0,65.0,120.0,60.0,7.0,2.0,0.0,0.0,158.0,150.0,117.0,3809.0,2676.0,3809.0,3.0,0.0,6.0,0.0,1.0,300.0,193.04,260.0,193.04,0.0,40.87885010266941,21.0,13.0,0.0,0.0,456.0,0.0,2.0,4.0,9.0,196.0,120.0,224.0,0.0,177.25
8293,4147,54.0,0.0,137.0,54.0,108.0,26.0,6.0,3.0,0.0,0.0,200.0,402,4,2552.0,54.0,2552.0,3.0,0,2,1,1,300,170.18,115.0,175.26,1.0,36.42984257357974,8,8,0,0.0,320.0,3.0,0.0,4.0,8.0,224.0,131.0,293.0,0.0,300.0,8294.0,4147.0,2552.0,0.0,118.0,65.0,100.0,47.0,1.0,1.0,0.0,0.0,174.0,402.0,4.0,2552.0,54.0,2552.0,3.0,0.0,2.0,1.0,1.0,300.0,160.02,115.0,162.56,0.0,39.19780971937029,15.0,13.0,0.0,0.0,477.0,1.0,0.0,1.0,2.0,558.0,386.0,673.0,2.0,273.4
10176,5088,54.0,0.0,194.0,147.0,100.0,75.0,5.0,1.0,0.0,0.0,774.0,481,19,54.0,2184.0,54.0,3.0,0,2,1,1,300,170.18,115.0,175.26,1.0,36.42984257357974,8,8,0,0.0,1337.0,4.0,3.0,6.0,15.0,556.0,410.0,765.0,1.0,300.0,10177.0,5089.0,4081.0,0.0,136.0,65.0,104.0,33.0,1.0,1.0,0.0,1.0,139.0,481.0,20.0,2464.0,4081.0,2464.0,3.0,0.0,1.0,0.0,1.0,300.0,170.18,155.0,185.42,0.0,35.54551676933607,17.0,5.0,0.0,0.0,266.0,1.0,0.0,1.0,2.0,515.0,226.0,565.0,1.0,300.0
11232,5616,54.0,0.0,176.0,89.0,114.0,32.0,1.0,0.0,0.0,0.0,230.0,527,1,54.0,585.0,585.0,3.0,0,2,1,1,300,170.18,115.0,175.26,1.0,36.42984257357974,8,8,0,0.0,1904.0,5.0,3.0,8.0,22.0,777.0,581.0,1089.0,1.0,300.0,11233.0,5617.0,3485.0,0.0,113.0,52.0,110.0,49.0,4.0,4.0,0.0,0.0,125.0,527.0,3.0,3652.0,3485.0,3485.0,3.0,0.0,1.0,0.0,1.0,300.0,172.72,145.0,170.18,0.0,37.0321697467488,11.0,5.0,1.0,0.0,125.0,0.0,0.0,4.0,4.0,110.0,52.0,113.0,0.0,300.0
11514,5757,54.0,0.0,184.0,151.0,42.0,26.0,4.0,2.0,3.0,0.0,499.0,540,4,54.0,2739.0,54.0,3.0,0,2,1,1,300,170.18,115.0,175.26,1.0,36.42984257357974,8,8,0,0.0,2403.0,5.0,6.0,10.0,26.0,819.0,732.0,1273.0,1.0,300.0,11515.0,5758.0,125.0,1.0,10.0,5.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,540.0,1.0,1093.0,125.0,125.0,3.0,0.0,3.0,0.0,0.0,30.0,182.88,170.0,195.58,0.0,29.987679671457904,14.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,27.0,15.0,27.0,2.0,28.5
3089,1545,64.0,1.0,181.0,145.0,71.0,57.0,1.0,1.0,2.0,1.0,497.0,170,19,2217.0,64.0,64.0,3.0,0,5,0,0,287,177.8,185.0,185.42,1.0,39.29637234770705,13,3,0,0.0,624.0,1.0,2.0,4.0,6.0,169.0,205.0,298.0,1.0,293.5,3090.0,1545.0,2217.0,0.0,33.0,19.0,15.0,1.0,1.0,1.0,0.0,0.0,20.0,170.0,19.0,2217.0,64.0,64.0,3.0,0.0,5.0,0.0,0.0,287.0,177.8,185.0,185.42,0.0,43.14852840520192,25.0,9.0,0.0,0.0,799.0,1.0,8.0,7.0,15.0,193.0,307.0,421.0,0.0,176.0
3817,1909,64.0,0.0,95.0,44.0,83.0,32.0,3.0,1.0,0.0,0.0,34.0,203,3,438.0,64.0,438.0,3.0,0,5,0,1,300,177.8,185.0,185.42,1.0,39.29637234770705,13,3,0,0.0,678.0,1.0,2.0,6.0,11.0,386.0,300.0,528.0,2.0,296.75,3818.0,1909.0,438.0,0.0,167.0,47.0,159.0,39.0,3.0,2.0,0.0,0.0,138.0,203.0,3.0,438.0,64.0,438.0,3.0,0.0,5.0,0.0,1.0,300.0,185.42,185.0,187.96,0.0,36.26009582477755,20.0,9.0,0.0,0.0,933.0,1.0,0.0,6.0,16.0,257.0,167.0,337.0,1.0,290.0
11468,5734,65.0,1.0,35.0,18.0,34.0,17.0,0.0,0.0,0.0,0.0,5.0,538,0,65.0,976.0,65.0,3.0,0,4,0,0,166,170.18,135.0,177.8,0.0,30.31895961670089,16,4,0,0.0,5.0,0.0,0.0,0.0,0.0,34.0,18.0,35.0,1.0,166.0,11469.0,5735.0,2576.0,1.0,52.0,29.0,52.0,29.0,0.0,0.0,0.0,0.0,0.0,538.0,1.0,2710.0,2576.0,2576.0,3.0,0.0,0.0,0.0,0.0,106.0,175.26,145.0,182.88,0.0,31.479808350444905,14.0,6.0,0.0,0.0,541.0,1.0,0.0,7.0,18.0,450.0,245.0,520.0,2.0,206.0
11840,5920,65.0,2.0,103.0,41.0,103.0,41.0,0.0,0.0,0.0,0.0,3.0,555,5,65.0,1974.0,65.0,3.0,0,4,0,0,27,170.18,135.0,177.8,0.0,30.31895961670089,16,4,0,0.0,8.0,0.0,0.0,0.0,0.0,137.0,59.0,138.0,3.0,96.5,11841.0,5921.0,915.0,0.0,168.0,136.0,41.0,15.0,5.0,4.0,2.0,1.0,593.0,555.0,1.0,230.0,915.0,915.0,3.0,0.0,2.0,1.0,1.0,300.0,152.4,115.0,154.94,1.0,31.137577002053387,10.0,3.0,0.0,0.0,593.0,1.0,2.0,4.0,5.0,41.0,136.0,168.0,0.0,300.0
12178,6089,65.0,1.0,184.0,64.0,184.0,64.0,0.0,0.0,0.0,0.0,4.0,570,5,65.0,3380.0,65.0,3.0,0,4,0,0,131,170.18,135.0,177.8,0.0,30.31895961670089,16,4,0,0.0,12.0,0.0,0.0,0.0,0.0,321.0,123.0,322.0,4.0,108.0,12179.0,6090.0,3866.0,0.0,117.0,38.0,111.0,36.0,6.0,1.0,0.0,0.0,146.0,570.0,0.0,1804.0,3866.0,3866.0,3.0,0.0,8.0,1.0,1.0,300.0,165.1,125.0,165.1,2.0,25.853524982888437,13.0,2.0,0.0,0.0,713.0,3.0,1.0,5.0,16.0,569.0,290.0,623.0,0.0,231.0
13092,6546,65.0,1.0,68.0,36.0,67.0,35.0,0.0,0.0,0.0,0.0,4.0,608,2,65.0,2258.0,65.0,3.0,0,4,0,0,229,170.18,135.0,177.8,0.0,30.31895961670089,16,4,0,0.0,16.0,0.0,0.0,0.0,0.0,643.0,259.0,645.0,5.0,170.6,13093.0,6547.0,988.0,3.0,74.0,50.0,72.0,49.0,0.0,0.0,0.0,0.0,52.0,608.0,43.0,1858.0,988.0,988.0,3.0,0.0,5.0,0.0,0.0,198.0,190.5,185.0,190.5,0.0,32.101300479123886,14.0,5.0,0.0,0.0,431.0,1.0,2.0,7.0,12.0,445.0,259.0,458.0,3.0,247.75
9195,4598,68.0,2.0,45.0,29.0,40.0,25.0,0.0,0.0,0.0,0.0,4.0,441,38,2439.0,68.0,68.0,3.0,0,4,0,0,208,170.18,135.0,170.18,2.0,31.11567419575633,16,5,0,0.0,4.0,0.0,0.0,0.0,0.0,40.0,29.0,45.0,2.0,208.0,9196.0,4598.0,2439.0,0.0,30.0,11.0,30.0,11.0,2.0,0.0,0.0,0.0,18.0,441.0,38.0,2439.0,68.0,68.0,3.0,0.0,4.0,0.0,0.0,208.0,170.18,135.0,175.26,1.0,32.6735112936345,10.0,7.0,2.0,0.0,488.0,0.0,0.0,3.0,17.0,445.0,236.0,498.0,5.0,227.7142857142857
9707,4854,68.0,0.0,145.0,101.0,118.0,76.0,4.0,3.0,1.0,0.0,217.0,462,1,672.0,68.0,68.0,3.0,0,4,0,0,300,170.18,135.0,170.18,2.0,31.11567419575633,16,5,0,0.0,234.0,1.0,1.0,3.0,5.0,390.0,245.0,439.0,2.0,269.3333333333333,9708.0,4854.0,672.0,0.0,77.0,28.0,77.0,28.0,1.0,0.0,0.0,0.0,0.0,462.0,1.0,672.0,68.0,68.0,3.0,0.0,4.0,0.0,0.0,300.0,170.18,135.0,172.72,0.0,38.757015742642025,29.0,5.0,0.0,1.0,132.0,1.0,0.0,4.0,8.0,788.0,303.0,801.0,2.0,271.5
9835,4918,68.0,0.0,180.0,102.0,155.0,80.0,5.0,2.0,0.0,0.0,89.0,467,71,3196.0,68.0,68.0,3.0,0,4,0,1,300,170.18,135.0,170.18,2.0,31.11567419575633,16,5,0,0.0,323.0,1.0,1.0,5.0,10.0,545.0,347.0,619.0,2.0,277.0,9836.0,4918.0,3196.0,1.0,86.0,35.0,81.0,30.0,8.0,2.0,0.0,0.0,37.0,467.0,71.0,3196.0,68.0,68.0,3.0,0.0,4.0,0.0,1.0,300.0,160.02,135.0,167.64,0.0,39.493497604380565,22.0,12.0,0.0,0.0,567.0,0.0,0.0,11.0,38.0,1664.0,774.0,1769.0,10.0,265.26666666666665
10698,5349,68.0,3.0,116.0,62.0,108.0,54.0,2.0,2.0,0.0,0.0,86.0,503,16,68.0,3041.0,68.0,3.0,0,4,0,0,43,170.18,135.0,170.18,2.0,31.11567419575633,16,5,0,0.0,448.0,1.0,1.0,8.0,15.0,842.0,467.0,927.0,7.0,241.83333333333331,10699.0,5350.0,4050.0,0.0,152.0,63.0,147.0,58.0,0.0,0.0,0.0,0.0,0.0,503.0,6.0,1620.0,4050.0,1620.0,3.0,0.0,4.0,0.0,1.0,300.0,170.18,135.0,177.8,0.0,37.541409993155376,31.0,8.0,0.0,0.0,1693.0,0.0,3.0,12.0,19.0,1891.0,922.0,2031.0,4.0,245.26666666666668
11110,5555,68.0,1.0,376.0,258.0,309.0,194.0,2.0,1.0,0.0,0.0,290.0,521,55,68.0,4050.0,68.0,5.0,1,4,0,0,204,170.18,135.0,170.18,2.0,31.11567419575633,16,5,0,0.0,738.0,1.0,1.0,9.0,17.0,1151.0,725.0,1303.0,8.0,236.42857142857144,11111.0,5556.0,2532.0,0.0,277.0,111.0,268.0,102.0,0.0,0.0,0.0,0.0,0.0,521.0,0.0,227.0,2532.0,227.0,5.0,1.0,1.0,0.0,1.0,300.0,180.34,145.0,175.26,0.0,32.3066392881588,25.0,7.0,0.0,0.0,1050.0,0.0,8.0,5.0,6.0,4875.0,2358.0,5080.0,8.0,262.9130434782609
11800,5900,68.0,1.0,157.0,103.0,137.0,86.0,7.0,7.0,0.0,0.0,252.0,553,1,68.0,541.0,541.0,5.0,1,4,0,3,269,170.18,135.0,170.18,2.0,31.11567419575633,16,5,0,0.0,990.0,1.0,1.0,16.0,24.0,1288.0,828.0,1460.0,9.0,240.5,11801.0,5901.0,3979.0,0.0,5.0,2.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,553.0,4.0,1440.0,3979.0,1440.0,5.0,1.0,12.0,1.0,2.0,123.0,182.88,145.0,182.88,0.0,34.11635865845312,11.0,5.0,0.0,0.0,219.0,2.0,1.0,1.0,4.0,110.0,112.0,175.0,1.0,189.33333333333331
12460,6230,68.0,1.0,280.0,158.0,270.0,149.0,2.0,0.0,1.0,1.0,69.0,582,4,68.0,857.0,68.0,5.0,1,4,0,1,300,170.18,135.0,170.18,2.0,31.11567419575633,16,5,0,0.0,1059.0,2.0,2.0,16.0,26.0,1558.0,986.0,1740.0,10.0,247.11111111111111,12461.0,6231.0,427.0,0.0,93.0,71.0,39.0,23.0,6.0,2.0,2.0,0.0,317.0,582.0,6.0,3762.0,427.0,427.0,5.0,1.0,10.0,0.0,2.0,182.0,187.96,205.0,193.04,0.0,44.40793976728269,33.0,9.0,0.0,0.0,3925.0,3.0,15.0,29.0,73.0,1560.0,1342.0,2239.0,5.0,187.33333333333331
13452,6726,68.0,0.0,139.0,97.0,96.0,58.0,13.0,6.0,0.0,0.0,344.0,623,4,68.0,1426.0,1426.0,3.0,0,4,0,1,300,170.18,135.0,170.18,2.0,31.11567419575633,16,5,0,0.0,1755.0,2.0,2.0,22.0,39.0,1757.0,1222.0,2065.0,10.0,256.72727272727275,13453.0,6727.0,3212.0,0.0,31.0,13.0,26.0,8.0,0.0,0.0,0.0,0.0,3.0,623.0,6.0,541.0,3212.0,541.0,5.0,1.0,4.0,0.0,0.0,224.0,167.64,135.0,170.18,0.0,38.12731006160164,18.0,5.0,0.0,0.0,3256.0,0.0,12.0,23.0,75.0,2732.0,1523.0,3195.0,9.0,202.38888888888889
13818,6909,68.0,0.0,155.0,87.0,143.0,75.0,5.0,1.0,0.0,0.0,110.0,638,0,68.0,3136.0,3136.0,5.0,0,4,0,1,300,170.18,135.0,170.18,2.0,31.11567419575633,16,5,0,0.0,1865.0,2.0,2.0,23.0,44.0,1900.0,1309.0,2220.0,10.0,260.3333333333333,13819.0,6910.0,2644.0,0.0,95.0,78.0,77.0,62.0,4.0,4.0,0.0,0.0,456.0,639.0,10.0,1687.0,2644.0,2644.0,3.0,0.0,8.0,1.0,1.0,300.0,162.56,125.0,162.56,1.0,28.40246406570842,7.0,4.0,1.0,0.0,794.0,3.0,2.0,6.0,15.0,491.0,296.0,580.0,0.0,223.66666666666663
8659,4330,69.0,0.0,222.0,106.0,211.0,96.0,0.0,0.0,0.0,0.0,3.0,418,14,3327.0,69.0,69.0,3.0,0,2,1,1,300,165.1,115.0,160.02,0.0,34.77344284736482,17,3,0,1.0,3.0,0.0,0.0,0.0,0.0,211.0,106.0,222.0,0.0,300.0,8660.0,4330.0,3327.0,0.0,233.0,139.0,134.0,52.0,6.0,2.0,0.0,0.0,463.0,418.0,14.0,3327.0,69.0,69.0,3.0,0.0,2.0,1.0,1.0,300.0,162.56,115.0,165.1,0.0,32.955509924709105,4.0,5.0,0.0,0.0,1818.0,1.0,3.0,11.0,19.0,730.0,605.0,1051.0,0.0,234.42857142857144
9185,4593,69.0,0.0,227.0,71.0,227.0,71.0,0.0,0.0,0.0,0.0,0.0,441,64,1258.0,69.0,69.0,3.0,0,2,1,1,300,165.1,115.0,160.02,0.0,34.77344284736482,17,3,0,1.0,3.0,0.0,0.0,0.0,0.0,438.0,177.0,449.0,0.0,300.0,9186.0,4593.0,1258.0,0.0,212.0,44.0,212.0,44.0,0.0,0.0,0.0,0.0,0.0,441.0,64.0,1258.0,69.0,69.0,3.0,0.0,2.0,1.0,1.0,300.0,154.94,115.0,160.02,0.0,30.573579739904176,13.0,2.0,0.0,0.0,343.0,0.0,1.0,1.0,1.0,540.0,256.0,670.0,0.0,300.0
9578,4789,69.0,0.0,333.0,150.0,331.0,150.0,1.0,0.0,0.0,0.0,0.0,457,45,69.0,2184.0,69.0,3.0,0,2,1,1,300,165.1,115.0,160.02,0.0,34.77344284736482,17,3,0,1.0,3.0,0.0,0.0,0.0,1.0,769.0,327.0,782.0,0.0,300.0,9579.0,4790.0,3277.0,1.0,218.0,127.0,184.0,100.0,1.0,1.0,2.0,0.0,133.0,457.0,6.0,1196.0,3277.0,1196.0,3.0,0.0,4.0,0.0,1.0,300.0,177.8,145.0,185.42,0.0,35.370294318959616,8.0,6.0,0.0,0.0,133.0,0.0,2.0,1.0,1.0,184.0,127.0,218.0,1.0,300.0
10148,5074,69.0,0.0,264.0,105.0,249.0,94.0,1.0,1.0,0.0,0.0,111.0,480,87,69.0,2552.0,69.0,3.0,0,2,1,1,300,165.1,115.0,160.02,0.0,34.77344284736482,17,3,0,1.0,114.0,0.0,0.0,1.0,2.0,1018.0,432.0,1046.0,0.0,300.0,10149.0,5075.0,2272.0,1.0,41.0,22.0,41.0,22.0,0.0,0.0,0.0,0.0,2.0,480.0,3.0,2124.0,2272.0,2272.0,3.0,0.0,1.0,0.0,0.0,246.0,180.34,145.0,182.88,0.0,35.997262149212865,23.0,7.0,0.0,0.0,57.0,0.0,0.0,2.0,6.0,583.0,258.0,598.0,3.0,225.8
